    star_name|sy_dist|st_spectype|st_rad|st_teff|st_mass|st_age|ra|dec|sy_vmag|sy_jmag|sy_hmag|sy_kmag|known_binary_fl|gaia_binary_fl|WDSsep|wds_deltamag
LP 732-35|11.51|M4.5V|0.200745671987534|3110.0|0.184|null|172.784946754153|-14.9559033455536|null|null|null|null|False|null|null|null
LSR J1359+2635|23.8|dM5.5|0.178493797779083|2930.0|0.123|null|209.897275013612|26.5919945729992|null|null|null|null|False|null|null|null
G 98-7|14.62|M3.5V|0.3|3270.0|0.27|null|83.2162555842117|33.8296076910264|null|null|null|null|False|null|null|null
LP 346-8|24.89|M4|0.232224732637405|3210.0|0.23|null|350.30440641842|30.38595545311|null|null|null|null|False|null|null|null
LSPM J0805+0417|22.06|M6|0.137|2810.0|0.102|null|121.48808490278|4.28433076992|null|null|null|null|False|null|null|null
LP 373-53|22.39|M6V|0.137|2810.0|0.102|null|165.975429542858|24.2965635979747|null|null|null|null|False|null|null|null
SSSPM J2352-2538|20.37|M9e|0.102|2380.0|0.079|null|357.960263752094|-25.6269059324931|null|null|null|null|False|null|null|null
G 129-49|25.09|dM4.0|0.36997002363205|3210.0|0.23|null|359.477180174219|21.9911447579964|null|null|null|null|False|null|null|null
LP 218-89|21.6|M5.5Ve|0.156|2930.0|0.123|null|200.580724834945|39.0439163985419|null|null|null|null|False|null|null|null
2MASSI J1627279+810507|20.34|M9e|0.102|2380.0|0.079|null|246.866145169295|81.0855260111844|null|null|null|null|False|null|null|null
APMPM J2331-2750|13.63|M7.0V|0.12|2680.0|0.09|null|352.840600533837|-27.8304466696494|null|null|null|null|False|null|null|null
LP 225-65|24.05|M6.0|0.137|2810.0|0.102|null|251.7740019403|41.28518775466|null|null|null|null|False|null|null|null
LSPM J2302+4338|12.91|M4.0V|0.274|3210.0|0.23|null|345.71870439756|43.63766171619|null|null|null|null|False|null|null|null
LP 290-52|18.56|dM5.5|0.156|2930.0|0.123|null|355.092599282799|34.5539759950342|null|null|null|null|False|null|null|null
G 64-31|26.77|dM4.0|0.334838151931763|3210.0|0.23|null|209.681622413925|-0.0799705480169445|null|null|null|null|False|null|null|null
RX J0558.3-4501|26.96|M4V|0.271149903535843|3210.0|0.23|null|89.5684839478346|-45.0322161529317|null|null|null|null|False|null|null|null
LP 800-58|23.16|M6.5Ve|0.126|2740.0|0.093|null|216.305510817467|-16.415551764815|null|null|null|null|False|null|null|null
G 143-29|27.86|M2.0V|0.446|3560.0|0.44|null|301.629383279727|15.9880906387589|null|null|null|null|False|null|null|null
PM J19243+4237|23.95|M3.5V|0.3|3270.0|0.27|null|291.08741882135|42.62374012711|null|null|null|null|False|null|null|null
2MASS J23473680+2702068|21.39|M9e|0.102|2380.0|0.079|null|356.903541535675|27.0352540014486|null|null|null|null|False|null|null|null
G 144-63|21.34|M2.5V|0.374615997076035|3470.0|0.4|null|316.34253888376|20.85947193478|null|null|null|null|False|null|null|null
2MASSI J1424187-351432|19.33|M6.5|0.126|2740.0|0.093|null|216.07793143041|-35.24242375502|null|null|null|null|False|null|null|null
2MASS J20111744-2917584|26.48|M5.5|0.156|2930.0|0.123|null|302.82272263268|-29.29960028102|null|null|null|null|False|null|null|null
2MASS J19233820-3308416|28.46|M8.5V|0.104|2420.0|0.08|null|290.909212061109|-33.1450836926653|null|null|null|null|False|null|null|null
LP 770-16|22.79|M5.5Ve|0.156|2930.0|0.123|null|36.1279297490679|-17.2784370864042|null|null|null|null|False|null|null|null
2MASS J13322604-6621419|28.96|M4|0.247294798493385|3210.0|0.23|null|203.108547182571|-66.3616497566311|null|null|null|null|False|null|null|null
G 269-125|19.22|M3.5V|0.3|3270.0|0.27|null|18.5358239627342|-36.9453452882742|null|null|null|null|False|null|null|null
G 83-22|25.57|M4V|0.274|3210.0|0.23|null|69.1639456268829|11.2215058814489|null|null|null|null|False|null|null|null
L 68-30|14.47|M3.5V|0.310796350240707|3270.0|0.27|null|190.58181076032|-71.6389202133989|null|null|null|null|False|null|null|null
PM J05223+3031|28.73|M3.5V|0.3|3270.0|0.27|null|80.58563195755|30.5193399112|null|null|null|null|False|null|null|null
LSPM J2311+5032|23.0|M4.5V|0.209818556904793|3110.0|0.184|null|347.973398030202|50.537470272205|null|null|null|null|False|null|null|null
LP 655-3|25.48|M5.5Ve|0.156|2930.0|0.123|null|64.9491428860458|-5.14329874675861|null|null|null|null|False|null|null|null
LP 666-11|19.55|M6.0V|0.137|2810.0|0.102|null|133.551415507599|-8.08339813818389|null|null|null|null|False|null|null|null
UCAC4 559-095089|25.52|dM5.0|0.182490304112434|3060.0|0.162|null|295.0514231628|21.6616138910739|null|null|null|null|False|null|null|null
G 60-23|25.06|dM4.5|0.22462098300457|3110.0|0.184|null|189.650906152237|5.36066263419361|null|null|null|null|False|null|null|null
G 130-57|27.16|dM6.5|0.24820002913475|2740.0|0.093|null|3.45608405847708|35.6186935047375|null|null|null|null|False|null|null|null
G 234-45|9.5|dM5.5|0.156|2930.0|0.123|null|130.333869411843|59.4973455729211|null|null|null|null|False|null|null|null
LP 718-5|19.14|M6.5Ve|0.126|2740.0|0.093|null|83.8387293756917|-9.51847925158972|null|null|null|null|False|null|null|null
G 180-17|26.38|M3.5Ve|0.288323998451233|3270.0|0.27|null|239.522935590587|39.0370207259092|null|null|null|null|False|null|null|null
LP 711-5|24.49|M2/4|0.38864678144455|3560.0|0.44|null|41.32718544663|-13.93995667523|null|null|null|null|False|null|null|null
LSPM J2004+0321|17.02|M5V|0.221119478344917|3060.0|0.162|null|301.237904139335|3.35214558931417|null|null|null|null|False|null|null|null
LP 553-59|14.89|M8V|0.114|2570.0|0.085|null|178.469479933115|6.99895948932556|null|null|null|null|False|null|null|null
G 149-94|14.96|M5V|0.196|3060.0|0.162|null|202.629430383597|19.1594611877425|null|null|null|null|False|null|null|null
PM J19428-4406|28.82|M3.5|0.3|3270.0|0.27|null|295.72191993255|-44.1077620857|null|null|null|null|False|null|null|null
LP 278-42|14.79|M5V|0.196|3060.0|0.162|null|267.898148653747|37.8264660965411|null|null|null|null|False|null|null|null
LEHPM 3866|23.06|M4|0.274|3210.0|0.23|null|75.8576923085821|-53.8885288457769|null|null|null|null|False|null|null|null
LP 74-23|27.42|dM5.5|0.156|2930.0|0.123|null|309.56712034094|63.82692876115|null|null|null|null|False|null|null|null
2MASS J04270723+0859027|21.49|M8.8V|0.104|2420.0|0.08|null|66.78018872702|8.98408328447|null|null|null|null|False|null|null|null
LP 914-54|7.05|M7.0Ve|0.12|2680.0|0.09|null|224.159431131486|-28.1635053204125|null|null|null|null|False|null|null|null
Wolf 830|26.98|dM4.0|0.274|3210.0|0.23|null|273.421579603886|21.0946065501339|null|null|null|null|False|null|null|null
LP 556-64|18.16|M5V|0.196|3060.0|0.162|null|194.850147312705|7.7318997812125|null|null|null|null|False|null|null|null
LSPM J0557+0048|21.14|dM7|0.12|2680.0|0.09|null|89.4527596486792|0.800688689993889|null|null|null|null|False|null|null|null
G 251-58|14.99|M5V|0.196953162550926|3060.0|0.162|null|123.435631690708|79.3031829083267|null|null|null|null|False|null|null|null
LP 388-17|28.68|M6.8|0.126|2740.0|0.093|null|259.57283609272|26.43172258141|null|null|null|null|False|null|null|null
LP 985-98|29.46|M5Ve|0.196|3060.0|0.162|null|347.30922753228|-35.53319145218|null|null|null|null|False|null|null|null
LP 230-40|20.87|M5.5Ve|0.159883186221123|2930.0|0.123|null|289.92115477403|41.46355222055|null|null|null|null|False|null|null|null
LSPM J1943+4518|20.43|M5.5|0.156|2930.0|0.123|null|295.78036592575|45.30259691704|null|null|null|null|False|null|null|null
LP 861-12|25.59|M3.5V|0.3|3270.0|0.27|null|240.5981965107|-25.0992855960764|null|null|null|null|False|null|null|null
2MASS J12363959-1722170|23.22|M6|0.137|2810.0|0.102|null|189.16492575288|-17.37146271553|null|null|null|null|False|null|null|null
2MASSI J0148386-302439|25.49|M7.5|0.116|2630.0|0.088|null|27.16097354341|-30.41099726959|null|null|null|null|False|null|null|null
LP 934-33|29.48|M5.5Ve|0.156|2930.0|0.123|null|350.598344229285|-27.4291897362703|null|null|null|null|False|null|null|null
LSPM J1718+3642|28.11|dM4.5|0.217|3110.0|0.184|null|259.732761555972|36.7066841813883|null|null|null|null|False|null|null|null
2MASS J08334323-5336417|19.85|M8.0|0.114|2570.0|0.085|null|128.429977201216|-53.6114552684431|null|null|null|null|False|null|null|null
G 242-2|16.54|dM5.5|0.201195031404495|2930.0|0.123|null|336.786413959062|77.8660795591417|null|null|null|null|False|null|null|null
LP 504-39|29.24|dM5.0|0.203390836715698|3060.0|0.162|null|243.20099135022|11.0714927358147|null|null|null|null|False|null|null|null
G 215-23|28.6|dM3.5|0.310199558734894|3270.0|0.27|null|328.807492944961|42.8633403867558|null|null|null|null|False|null|null|null
UPM J1505+1804|26.91|dM5.0|0.266584545373917|3060.0|0.162|null|226.37879904769|18.08126842833|null|null|null|null|False|null|null|null
LP 739-3|15.62|M4.0V|0.274|3210.0|0.23|null|209.581610636632|-13.2736126563136|null|null|null|null|False|null|null|null
G 61-13|26.44|M4Ve|0.274|3210.0|0.23|null|191.559786568581|15.1046042529864|null|null|null|null|False|null|null|null
G 269-106|12.83|M4V|0.274|3210.0|0.23|null|17.0762153705042|-28.8057136798017|null|null|null|null|False|null|null|null
[MFL2000] J210104.18+030705.1|18.77|M6.5|0.126|2740.0|0.093|null|315.269980624339|3.11807418696667|null|null|null|null|False|null|null|null
PM J05062-0807|19.06|dM4.0|0.274|3210.0|0.23|null|76.55752239287|-8.11873332812|null|null|null|null|False|null|null|null
LSPM J1315+4006|29.08|M4V|0.274|3210.0|0.23|null|198.96308772852|40.10233615935|null|null|null|null|False|null|null|null
PM J18252+1839|21.16|M3.5V|0.361104041337967|3270.0|0.27|null|276.32491182839|18.65252950847|null|null|null|null|False|null|null|null
PM J07001-1901|29.83|M5.0V|0.196|3060.0|0.162|null|105.02847109208|-19.02323094374|null|null|null|null|False|null|null|null
LP 76-5|28.62|dM5.0|0.210653513669968|3060.0|0.162|null|333.178846426843|64.3533205755394|null|null|null|null|False|null|null|null
2MUCD 10076|27.28|M8e|0.114|2570.0|0.085|null|20.20487587633|-7.68435855793|null|null|null|null|False|null|null|null
2MASS J23313539+6443569|29.73|M8:|0.114|2570.0|0.085|null|352.897571143089|64.7324256264586|null|null|null|null|False|null|null|null
LP 642-72|23.32|dM4.0|0.274|3210.0|0.23|null|352.09377131059|0.47765111998|null|null|null|null|False|null|null|null
LP 582-68|29.67|dM5.0|0.196|3060.0|0.162|null|352.688762854692|7.44090386926445|null|null|null|null|False|null|null|null
LP 554-25|21.86|M5e|0.273964017629623|3060.0|0.162|null|181.0523560035|5.23690879607|null|null|null|null|False|null|null|null
G 125-23|17.8|M4|0.301938354969025|3210.0|0.23|null|294.68223961083|33.19325308855|null|null|null|null|False|null|null|null
LP 794-49|28.81|M4.5Ve|0.247400909662247|3110.0|0.184|null|184.658142353236|-20.402127718335|null|null|null|null|False|null|null|null
2MASS J13313937-6513056|15.93|M9|0.102|2380.0|0.079|null|202.91404220056|-65.21822006687|null|null|null|null|False|null|null|null
LP 320-359|28.39|dM6.5|0.126|2740.0|0.093|null|184.696573613633|29.7469312079039|null|null|null|null|False|null|null|null
LSPM J1252+0252|29.11|M8V|0.114|2570.0|0.085|null|193.09434507511|2.86831532662|null|null|null|null|False|null|null|null
LP 522-33|26.73|M6.5Ve|0.126|2740.0|0.093|null|350.029274238092|11.8353882203256|null|null|null|null|False|null|null|null
LP 984-2|22.63|M3.5V|0.326781034469605|3270.0|0.27|null|334.471940636593|-36.1888855275486|null|null|null|null|False|null|null|null
2MASS J00265632-5428530|22.77|M8V|0.114|2570.0|0.085|null|6.73471848297125|-54.4813227012372|null|null|null|null|False|null|null|null
Wolf 832|20.51|M2.0V|0.446|3560.0|0.44|null|273.74937687867|19.65720572222|null|null|null|null|False|null|null|null
2MASS J16490419+0444571|24.9|M8.1V|0.104|2420.0|0.08|null|252.26747627861|4.74917429103|null|null|null|null|False|null|null|null
DENIS J080511.0-315811|23.69|M8.0|0.114|2570.0|0.085|null|121.2959271926|-31.9698522435|null|null|null|null|False|null|null|null
G 182-36|12.23|dM5.0|0.190171465277672|3060.0|0.162|null|270.692765131134|37.5174922760286|null|null|null|null|False|null|null|null
DENIS J175629.6-451822|17.54|M9.0|0.102|2380.0|0.079|null|269.12346|-45.306244|null|null|null|null|False|null|null|null
1RXS J121842.8-060921|22.7|dM5.0|0.196|3060.0|0.162|null|184.67450643848|-6.15343792627|null|null|null|null|False|null|null|null
LSPM J0510+2410|21.09|dM4.5|0.217|3110.0|0.184|null|77.69982342228|24.17001969317|null|null|null|null|False|null|null|null
LP 556-4|21.6|dM5.5|0.156|2930.0|0.123|null|191.094885226764|4.35652818961389|null|null|null|null|False|null|null|null
G 182-25|23.01|dM4.0|0.274|3210.0|0.23|null|266.859201461643|28.6789776254939|null|null|null|null|False|null|null|null
LSPM J0704+1657|19.95|dM5.0|0.207752659916878|3060.0|0.162|null|106.14369864517|16.95750880536|null|null|null|null|False|null|null|null
2MASS J20472471+1421526|22.66|M8.9V|0.104|2420.0|0.08|null|311.85307987433|14.36454341138|null|null|null|null|False|null|null|null
G 201-7|27.46|dM5.0|0.196|3060.0|0.162|null|220.001195627278|48.2987587095581|null|null|null|null|False|null|null|null
L 374-6|14.27|M3V|0.227231621742249|3430.0|0.37|null|66.2341463181492|-40.0465527586528|null|null|null|null|False|null|null|null
G 10-52|20.71|M3.5V|0.377411007881165|3270.0|0.27|null|177.14785189214|7.69460900609|null|null|null|null|False|null|null|null
LP 740-20|24.29|M5|0.196|3060.0|0.162|null|217.815059756753|-13.3069821810375|null|null|null|null|False|null|null|null
G 68-46|25.58|M4.0V|0.274|3210.0|0.23|null|357.84290263373|23.73905022206|null|null|null|null|False|null|null|null
G 136-39|25.39|M3.5V|0.285066872835159|3270.0|0.27|null|224.335613768431|14.9818117192753|null|null|null|null|False|null|null|null
SCR J1626-3812|13.94|dM6.5|0.168715491890907|2740.0|0.093|null|246.715338294531|-38.2090496088036|null|null|null|null|False|null|null|null
2MASS J05441150-2433018|20.56|M7.6V|0.116|2630.0|0.088|null|86.0480130105408|-24.5506993426647|null|null|null|null|False|null|null|null
LP 500-46|26.47|M3.3|0.3|3270.0|0.27|null|217.73295848388|8.96733658922|null|null|null|null|False|null|null|null
G 189-32|23.95|M3.0|0.361|3430.0|0.37|null|340.57648190836|31.28009099312|null|null|null|null|False|null|null|null
G 262-18|28.09|M3.5V|0.3|3270.0|0.27|null|308.499397392495|64.3194669800542|null|null|null|null|False|null|null|null
G 209-38|16.36|dM4.0|0.311991751194|3210.0|0.23|null|309.19180901935|38.84240913599|null|null|null|null|False|null|null|null
G 272-147|27.6|M4/5|0.274|3210.0|0.23|null|30.93394708766|-13.5794921834069|null|null|null|null|False|null|null|null
2MASS J12322390+2528259|20.76|dM7|0.12|2680.0|0.09|null|188.09964301487|25.47387678569|null|null|null|null|False|null|null|null
UCAC4 286-221890|29.39|M4|0.274|3210.0|0.23|null|341.28157254722|-32.86442935754|null|null|null|null|False|null|null|null
PM J19524+6022|23.94|M3.0V|0.361246228218079|3430.0|0.37|null|298.10194838293|60.37067144112|null|null|null|null|False|null|null|null
LP 399-314|29.93|M6e|0.137|2810.0|0.102|null|335.476753143893|27.4851705233175|null|null|null|null|False|null|null|null
LP 911-56|13.62|M6|0.137|2810.0|0.102|null|206.691861509374|-31.8237570663997|null|null|null|null|False|null|null|null
PM J11474+6644|21.05|M5.0V|0.196|3060.0|0.162|null|176.86904533027|66.73407089927|null|null|null|null|False|null|null|null
LP 549-6|15.04|M4.5V|0.205230638384819|3110.0|0.184|null|149.735422157786|5.96664649141167|null|null|null|null|False|null|null|null
LP 321-222|24.16|M5V|0.196|3060.0|0.162|null|191.7150603159|31.8030278373417|null|null|null|null|False|null|null|null
LSPM J2111+6553|21.93|M2.0V|0.371618837118149|3560.0|0.44|null|317.8642461623|65.89070174601|null|null|null|null|False|null|null|null
LP 645-53|17.9|M5V|0.196|3060.0|0.162|null|8.93383692718|-5.68626925552|null|null|null|null|False|null|null|null
2MASS J11391107+0841121|23.29|M7.5|0.116|2630.0|0.088|null|174.7961084605|8.68673011593|null|null|null|null|False|null|null|null
2MASS J18544597+8429470|27.03|M9|0.102|2380.0|0.079|null|283.69116276859|84.4963777180978|null|null|null|null|False|null|null|null
L 302-94|24.47|M3.5V|0.45869505405426|3270.0|0.27|null|64.51962658365|-49.0250160274283|null|null|null|null|False|null|null|null
L 294-112|13.39|M4.5|0.248784691095352|3110.0|0.184|null|28.2149393501171|-48.0947837118422|null|null|null|null|False|null|null|null
LSPM J1841+2421|21.07|M6.0V|0.137|2810.0|0.102|null|280.449657439447|24.366583044935|null|null|null|null|False|null|null|null
LSPM J0603+3019|26.31|dM5.0|0.432152539491653|3060.0|0.162|null|90.95556598708|30.32245778405|null|null|null|null|False|null|null|null
G 199-51|23.36|dM3.5|0.3|3270.0|0.27|null|194.864166127964|56.5628907384444|null|null|null|null|False|null|null|null
LP 560-81|22.63|dM5.0|0.195831060409546|3060.0|0.162|null|214.92939050892|7.97373166370028|null|null|null|null|False|null|null|null
G 207-30|21.14|M4.5V|0.19236022233963|3110.0|0.184|null|290.670468594858|29.4337798427283|null|null|null|null|False|null|null|null
PM J14388+1945|25.95|dM5.0|0.196|3060.0|0.162|null|219.71489518714|19.75124833712|null|null|null|null|False|null|null|null
G 240-52|29.68|M3.5Ve|0.3|3270.0|0.27|null|258.769567363939|66.8830315492153|null|null|null|null|False|null|null|null
G 76-8|25.06|M5V|0.196|3060.0|0.162|null|38.81222141384|2.7982684801|null|null|null|null|False|null|null|null
LP 229-30|14.36|M7.5Ve|0.116|2630.0|0.088|null|280.842191621723|40.67259551431|null|null|null|null|False|null|null|null
LP 786-41|28.15|M6V|0.137|2810.0|0.102|null|132.078845869409|-20.3197117854864|null|null|null|null|False|null|null|null
LP 846-15|14.32|dM5.5|0.25520995259285|2930.0|0.123|null|143.61639337892|-26.72410891713|null|null|null|null|False|null|null|null
LP 739-2|17.3|M4.5V|0.217|3110.0|0.184|null|209.567379757825|-12.0497333454614|null|null|null|null|False|null|null|null
G 1-18|24.99|dM4.0|0.274|3210.0|0.23|null|11.0860739192542|9.12625992051945|null|null|null|null|False|null|null|null
SIPS J1514-2254|29.89|M9.5|0.101|2350.0|0.078|null|228.709023516117|-22.9097397705506|null|null|null|null|False|null|null|null
LSPM J1839+1648|23.73|dM5.5|0.167190477252007|2930.0|0.123|null|279.95180000896|16.81377435453|null|null|null|null|False|null|null|null
PM J22114+4059|12.68|M5.5V|0.19929014146328|2930.0|0.123|null|332.8506852219|40.99963944142|null|null|null|null|False|null|null|null
LP 560-35|12.73|M6V|0.169301956892014|2810.0|0.102|null|218.035448863994|8.19201363166139|null|null|null|null|False|null|null|null
APMPM J0237-5928|10.05|M4.5V|0.194629549980164|3110.0|0.184|null|39.1352473537442|-59.4682063352061|null|null|null|null|False|null|null|null
2MASS J21235271-3908176|24.35|M3.5|0.491783857345581|3270.0|0.27|null|320.96965457676|-39.13822234604|null|null|null|null|False|null|null|null
